review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
kjLOzRHIaTkb4qQKDhM9cQ,PnwOegp7RXfMeNAyO9fQhQ,83-4B6_SweNpX7pN35HmqQ,chipotle,Chipotle,Clayton,MO,4,2017-04-26T21:46:29Z,"I'm a Chipotle fan. It's quick and easy to make a healthy choice that has lots of flavor. My standard order is Salad with black beans, carnitas, 1 scoop medium salsa, 1 scoop hot salsa, a little bit of corn, and cheese. It served as a great post workout meal/filling dinner on a Tuesday evening. Skip the rice and tortillas and it's a no brainer here!",1,1,1,control,Sofritas,Carnitas or Steak,positive,0.9701898694038391,0.9701898694038391,1,0,0,0,2017-04
AfZ7-iix0mdSwHksN09-cA,SL1ge48INMxMy0x7jz6hvA,14YnOi8LM6hHFt3wPqeTuw,kfc,KFC,Saint Charles,MO,1,2019-09-07T03:34:04Z,"Amazing how long it takes to go through the drive-through at this place, inside at the counter is even worse. You can take 5 minutes before they acknowledge you're at the drive-through speaker. 
It used to take this long at Jack in the box down the street until they got new management and that place runs through real fast. Obviously whoever manages KFC has not ordered food or sat in the drive-through. Come on how long does it take to put together two tacos, and the chicken is supposed to be done right, and don't ask for a pot pie if your hungry they will be out. For the last three years I only go here when I have to. 
The reviews support what I say, obviously the management is not paying attention.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.900113046169281,-0.900113046169281,1,0,0,0,2019-09
6JqXSM9FSQCdx23obz-QQQ,uyv47azu0RDhJLyWU-lTtg,ydUyF4fW1WsRMzphRKXlWw,kfc,KFC,Tucson,AZ,5,2017-06-17T04:21:42Z,"Our neighborhood KFC is RIDICULOUS!
99% of the time they are short staffed, out of chicken, waiting on mashed potatoes or just plain rude.

  I won't go there for awhile and forget what it's like then I go back and it all comes back to me.   No matter what time of day it is, or day of the week it is, it sucks!!!

  So, we started going a little out of our way to the 22nd & Craycroft KFC.  Great service, always speedy.... sadly, they closed!   Whhhhhhhhhy?!?!?

  Which brings me to today!  We effin' want KFC, we love KFC, kids say it's the best Mac & Cheese, bleh!  I say their coleslaw is my favorite, ever.  Just a small taste!!!

We go to our neighborhood KFC, I know, I know.... we should know by now, after years and years and years of the saaaaaaaaame thing...... we end up walking out after 15 minutes of waiting for service.   

We decide we want KFC that BAD that we're going to drive to the Tanque Verde location.
      
As soon as we walk in, we are greeted by Reggie who was extremely polite and friendly!  In the back ground I can see a bubbly young lady, running the drive thru.

  Reggie takes our order, right away, which was kind a large, $43.00.  Repeats it back, perfect!  We go sit down and wait, an unknown but short period time, which he brings out to us. We check it, as we usually do, everything was complete.  The lobby was very clean with booths & tables to sit at.  Self serve soda machine.  

I SO RECOMMEND THIS KFC if looking for a great one.  It's located on the south side of Tanque Verde, so pay attention.   Great service, clean space, decent parking and now perfect to get to from the new Sabino Canyon bridge off of Kolb!

P.S.  I love the cookies",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8297200798988342,-0.8297200798988342,1,0,0,0,2017-06
Oq4IFz5o30PaoEEIJ8EZJg,nHQ8M1BC4x8c9AH8lqAzhQ,cT6Sv1pWIzC1Z7yHBVJoTQ,chipotle,Chipotle,Indianapolis,IN,1,2019-02-28T02:05:53Z,"I love Chipotle, but the steak was cold and obviously not fresh, and the manager was having a staff meeting right in front of where you order with 6 or more staff telling them that they were doing a bad job collectively.  Young people are only going to work as hard as their example, Mr. Manager.  Stop meeting/chastising where customers can hear and look in the mirror.  Won't be back to this location.",0,0,0,control,Sofritas,Carnitas or Steak,negative,0.8994183540344238,-0.8994183540344238,1,0,0,0,2019-02
ywFLk-CysVxPQXDoaqJpBg,7L7GL5Pi2cf8mbm2Dpw4zw,IEDW_nZUl1OEq9qucwViRQ,chipotle,Chipotle,Wayne,PA,4,2018-10-02T04:00:19Z,"I went in recently rather reluctantly after all the bad press but it was excellent! The boy that served me at the counter was excellent, I will be going back . It was so good I'm surprised I stopped going!! Both my daughter and I had the steak bowls with all the fixings !",3,1,1,control,Sofritas,Carnitas or Steak,positive,0.961755096912384,0.961755096912384,0,0,0,0,2018-10
jvqoi63e5rfiboHKECx2TQ,3WpEJNWN8WsW-ub0LEWPoA,uJRxvOvtMqDXMg8BRIrWDA,kfc,KFC,Reno,NV,1,2017-06-08T20:36:16Z,"Worst. Service Ever.  With 5 staff, standing around, and 2 customers in front of me, it should have been quick.  After paying, waited 9 minutes, then the cashier came back and announced that crispy chicken would take another 16 minutes.  At 7PM on a Wednesday.  What fast food restaurant doesn't have food ready at prime dinner time?  After telling me, the cashier just stared at me blankly, with an ""I don't give a crap"" look.  It took 9 minutes to figure all of that out??  Last KFC meal in my lifetime -- especially with El Pollo Loco right down the street.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8892675042152405,-0.8892675042152405,0,1,0,0,2017-06
cXp6y21itTJMdQ0_4xLOMw,NGGd_11d2RXR8wTurenLgg,Di5oYpY6FBHZ4WYZupRf2Q,burger_king,Burger King,Aston,PA,4,2013-10-21T13:55:11Z,"This Burger King has been here for a long, long time... It's my husband's favorite choice when it comes to fast food.  I used to bring my girls here a lot when they were young.  Used to be a nice little playground there but they got rid of it years ago.  Stopped in for a quick bite a few days ago and it was all good... Tried the Angry Whopper (a Whopper with onion rings, jalapenos, pepper jack cheese, lettuce, tomato, onion, and some kind of BBQ type sauce)which ended up being a little too ""angry"" for me... Not to mention too big.  Anyway, we are loving the Satisfries.  Hard to believe they're healthier than the originals - I think they actually taste better!",1,0,1,control,Impossible Whopper,Whopper,positive,0.902940571308136,0.902940571308136,1,1,0,0,2013-10
K9QMXlpmfgBoVRXifdh_ng,c_dUQ1Rp6ydzVjkPvHm03w,XB6FBOSetUsSb-b9-9Shrw,kfc,KFC,Seminole,FL,1,2019-08-05T04:41:39Z,"Wow so where do I begin okay so I got a coupon in the mail for a 16 piece meal with 4 large sides and biscuits I thought this will be easy so I arrived showed the coupon to the cashier she rang it up the 4 sides I asked for were mashed potatoes with gravy, sweet corn, coleslaw, and potato wedges. I payed for my food got the food went home thought it was over until I saw they forgot 2 sides the coleslaw and potatoes wedges. I called the establishment and they said to come back so that I can get them I arrived to the doors locked because the lobby closed at 9 and it was 9:01. I knocked on the door because there was a huge group of people in the lobby. I finally got to the front counter where the manager (I think) rudely asked What can I help you with? I currently work in Fast food so I know my way around customer service so I was very judgmental towards his posture and tone which was very rude and inappropriate. I told him what happen and he called for an employee to finish my problem while he walked away. The worker was very kind and even threw in a few cakes for the inconvenience. The next day after I finally realized that they only gave me 10 out the 16 pieces of chicken I'm done with this kfc I'm sorry for all the nice workers that have to suffer at this place",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.5995985269546509,0.5995985269546509,0,0,0,0,2019-08
kQxglAifGHtIDOZt8soZSg,4JivgQSNQZILZpvKO4Xx3w,qV27nJejxQY5BMv0l-2Gxw,kfc,KFC,Edmonton,AB,1,2019-10-08T18:11:50Z,"What in the world happened to KFC? I moved away from Edmonton years ago, back in town to visit family, stopped in for lunch, and ordered a combo that came with a variety of popcorn chicken, tenders, original recipe chicken, fries and slaw. Original chicken was soggy, lukewarm, and extremely greasy and fatty. Tenders were a very strange soft texture, nothing like fresh chicken I've eating anywhere else, A major burger chains chicken nuggets are 10x better than the popcorn chicken, which is inexcusable for a restaurant with Chicken in its name. Fries were soggy and not fresh. (And yes I are in the restaurant) nothing was fresh, the coleslaw was by far the best thing about this meal. One restroom was out of order and the other had not a drop of soap left, meaning the staff isn't even washing their hands properly before working. Inexcusable even for a fast food restaurant, no wonder there were no other people here during the middle of lunch. I will not be returning to kfc, probably ever.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8507813811302185,-0.8507813811302185,1,1,0,0,2019-10
Pj_w5FkF4zIBzTIX_IV3ug,JB9UwWeo5Yju9W_-DBx1VQ,qXkrrQPVesVxJwEfhFYH2g,chipotle,Chipotle,Sparks,NV,4,2017-04-17T20:15:10Z,"Chipotle in Nevada rocks, not only do you get good quick bites but you can get a beer or a margarita to go with it.  Brilliant.  

Anyone who's eaten chipotle knows can't go wrong with the burrito bowl or quesadilla.  Just good.  I prefers chicken but that's me.  

Barbacoa is flavorful, a little salty for me

Steak is ok, not a big fan

Carnitas is always my 2nd choice after chicken.  

Must add avocado to everything haha",0,0,1,control,Sofritas,Carnitas or Steak,positive,0.9534887671470642,0.9534887671470642,1,0,0,0,2017-04
xBQKoY0agFPUnbn3aQ-dsQ,pfpsFzSwnbRoKeBoONowLA,wl4RQHH6BdNxm9FD8iHFlQ,kfc,KFC,Largo,FL,1,2019-10-13T19:07:42Z,"Wow. Charged .50 extra PER each chicken tender since I ordered the honey barbecue tenders, in which I ordered 6 of. Making it 3.00 extra for the whole thing, and then THEY WERE BARELY COATED, as you can see. Ridiculously over priced for what you get and the chicken isn't fresh, it's cold. Bad service.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8992274403572083,-0.8992274403572083,1,1,0,0,2019-10
6sJqZDaP8jCAegrmhlTb6Q,O0IjoBplji_AOvAv-AitBw,caMiK8Cu3BqixHSGzhJbEg,kfc,KFC,Saint Louis,MO,1,2017-12-10T23:18:13Z,The line is too long. They are always out of chicken. They are not friendly. I love KFC but this place drives me crazy.,1,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9517319202423096,-0.9517319202423096,0,0,0,0,2017-12
KziCEUUCp9TZGvJhADnzkQ,-YGXjn-0XRb6Sh_YU7p1-w,4QeHIdYwzBIB2HS_MB60iA,kfc,KFC,Tucson,AZ,1,2016-06-07T20:10:38Z,Slowest service ever. Must be only one employee here because it takes 20 mins to get 5 pieces of chicken.  WTH?,2,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9464640021324158,-0.9464640021324158,0,0,0,0,2016-06
d1_0WKc7R27SYH2MCPG29g,HD8bKUFrRsO20ntKRssLzg,dWozGSYWkdzmCAhsKotP5w,burger_king,Burger King,Fenton,MO,5,2019-04-04T22:00:48Z,"I like this Burger King. People are nice, good parking, good location, & they make good food. 
I tried the Impossible Whopper & I really like it. I think I'll have another.",1,0,0,target,Impossible Whopper,Whopper,positive,0.980793833732605,0.980793833732605,0,0,1,1,2019-04
lrKsKy5VW9JSU11DC7nECg,X7t9IWPoVN37D9nGcXaBHg,Sz98a_0AdohB5XuAbusKag,burger_king,Burger King,Norristown,PA,1,2019-08-22T14:58:09Z,"Awful. Went through the drive through with my buddies. We order Three Whopper Combos and Six cheeseburgers. We substituted the fries for onion rings naturally. We got back to my buddies basement as to our dismay we only got two out of three onion rings and ONLY THREE CHEESEBURGERS!!! WE ORDERED SIX, they forgot half our burgers! Very disappointing and just goes to show these employees do not care about their jobs at all",0,0,0,control,Impossible Whopper,Whopper,negative,0.9013352394104004,-0.9013352394104004,0,0,0,0,2019-08
p2PYC_d1D0vUETgZ_VXbCg,iuKcUFcs9NbhDzcQWUlZxg,3lW1gubDMpnEIlo45eUKhA,chipotle,Chipotle,King Of Prussia,PA,1,2019-11-06T02:46:01Z,"Went to this location at 8:45. All the employees were sitting at the tables eating and they were half cleaned up, ""out of"" veggies and steak.  Needless to say, we left without ordering.",0,0,0,control,Sofritas,Carnitas or Steak,negative,0.7174867391586304,-0.7174867391586304,0,0,0,0,2019-11
yI18ALotFbXxwxI-zNypUw,1HG3u4f0xGkJoMpv9cADPg,3nDBtuuOuNxUWIDeYowyvA,kfc,KFC,Hendersonville,TN,1,2019-11-15T16:13:02Z,"Just waited outside for ten minutes waiting for them to open. I'm sick and haven't been able to eat solids so I really just wanted to get some mashed potatoes. I went by the drive through at 10:00AM & Noone answered me on the intercom which is fine, I drove to the window and there was an employee eating chicken and playing on her phone at the front counter next to the register too busy to notice I was there. I waited some more and another lady come to the window and they said they haven't turned their computers on yet and it would take a few minutes. You'd think they'd have the store set up and ready to go for the time they open. So I said that's fine and waited another ten minutes for 10:10 and they still weren't up and running. I waited 20 minutes for mashed potatoes that I didn't even get. I didn't get an apology or any sense of quality customer service.",0,1,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.6919136643409729,-0.6919136643409729,0,0,0,0,2019-11
R__FLddkjGIUyY9yd3fCqg,OMKvwlFqFqz6OqJlQJeJvA,uJRxvOvtMqDXMg8BRIrWDA,kfc,KFC,Reno,NV,1,2019-10-06T22:03:01Z,"Oh man, one star is generous. I ordered a chicken sandwich last week and it was STONE COLD. I told the manager and she gave me another one.. which was also freezing in the middle. I walk back up to the counter and asked wth was going on and she kinda just shrugged her shoulders and said, that's all we have, take it or leave it. She pulled a tray of chicken out and said it's all the same. I was blown away that a managers response could be that bad. I get it, it's fast food but c'mon KFC. Who ever owns that franchise needs to hire people who at least slightly care about their job. I got a refund and said some colorful things on my way out. Needless to say.. never going",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.7330213189125061,-0.7330213189125061,1,0,0,0,2019-10
